"","Commodity2","APMC","Year","maxfluctrel","maxfluct"
"3142","cotton","Shirpur",2015,0.650026001040042,25
"3143","cotton","Naigaon",2015,0.636942675159236,25
"3144","cotton","Dondaicha",2014,0.62111801242236,25
"3145","cotton","Kalamnuri",2014,0.588235294117647,25
"3146","pigeon pea tur","Shevgaon",2014,0.512820512820513,25
"3147","sorgumjawar","Katol",2014,1.98347107438017,24
"3148","bajri","Kurdwadi-Modnimb",2015,1.77646188008882,24
"3149","wheathusked","Bhokardan-Pimpalgaon Renu",2014,1.67714884696017,24
"3150","pigeon pea tur","Karjat (A- Nagar)",2016,0.370599135268684,24
"3151","pigeon pea tur","Lasalgaon-Vinchur",2016,0.317796610169492,24
"3152","cotton","Chalisgaon",2014,46,23
"3153","maize","Bhokardan-Pimpalgaon Renu",2014,2.13219616204691,23
"3154","ricepaddyhus","Pachora",2016,1.63004961020553,23
"3155","wheathusked","Bhokardan",2014,1.61630358397751,23
"3156","maize","Sangli-Miraj",2015,1.45661811272958,23
"3157","mustard","Washim",2016,0.73015873015873,23
"3158","maize","Akluj",2015,1.8018018018018,22
"3159","bajri","Shegaon",2014,1.76282051282051,22
"3160","maize","Pandharpur",2015,1.54820548909219,22
"3161","ricepaddyhus","Baramati",2016,1.28354725787631,22
"3162","cotton","Vadvani",2016,0.452861259777686,22
"3163","wheathusked","Aurad Shahajani",2016,1.640625,21
"3164","maize","Bhokardan",2014,1.86335403726708,20
"3165","maize","Bhusaval",2014,1.85185185185185,20
"3166","sorgumjawar","Yeotmal",2015,1.30718954248366,20
"3167","sorgumjawar","Kundalwadi",2015,1.27388535031847,20
"3168","cotton","Chandur Rly.",2014,0.495908752789487,20
"3169","ricepaddyhus","Pachora",2015,1.38584974471189,19
"3170","sorgumjawar","Dondaicha-Sindkheda",2015,1.33234641006662,18
"3171","wheathusked","Daryapur",2016,1.18466898954704,17
"3172","sorgumjawar","Digras",2015,1.07238605898123,16
"3173","wheathusked","Varud",2016,0.856989823245849,16
"3174","maize","Bhusaval",2016,1.14678899082569,15
"3175","paddyunhusked","Roha",2016,1.06382978723404,15
"3176","ricepaddyhus","Devala",2016,0.928792569659443,15
"3177","sorgumjawar","Devani",2015,0.912052117263844,14
"3178","cotton","Korpana",2014,0.346964064436183,14
"3179","sorgumjawar","Newasa",2015,0.838709677419355,13
"3180","paddyunhusked","Aheri",2014,0.789313904068002,13
"3181","mustard","Bhandara",2016,0.504854368932039,13
"3182","paddyunhusked","Aheri",2015,0.927357032457496,12
"3183","bajri","Rahuri",2015,0.832177531206657,12
"3184","cotton","Jalna-Badnapur",2014,0.29747149231532,12
"3185","wheathusked","Bhiwapur",2014,0.689655172413793,10
"3186","coconut","Pune",2014,114.285714285714,8
"3187","sorgumjawar","Zarijamini",2015,0.686106346483705,8
"3188","coconut","Pune",2016,87.5,7
"3189","coconut","Ulhasnagar",2016,70,7
"3190","bajri","Karanja",2014,0.460829493087558,7
"3191","mustard","Kalamb (Os)",2015,0.201961915753029,7
"3192","cotton","Shrigonda-Ghogargaon",2014,0.173869846000994,7
"3193","coconut","Pune",2015,50,5
"3194","sorgumjawar","Basmat",2016,0.418410041841004,5
"3195","maize","Newasa",2016,0.364963503649635,5
"3196","paddyunhusked","Sironcha",2016,0.351617440225035,5
"3197","sorgumjawar","Akluj",2016,0.262881177707676,5
"3198","paddyunhusked","Aheri",2016,0.260960334029228,5
"3199","maize","Sironcha",2016,0.295420974889217,4
"3200","cotton","Shrigonda",2014,0.0979192166462668,4
"3201","cotton","Karanja",2015,0.075642965204236,3
"3202","cotton","Gangapur",2014,0.0754716981132075,3
"3203","bajri","Akluj",2015,0.137362637362637,2
"3204","sunflower","Mukhed",2015,0.0586510263929619,2
"3205","sunflower","Parli-Vaijnath",2016,0.0576535024502739,2
"3206","wheathusked","Daryapur",2015,0.087719298245614,1
"3207","ricepaddyhus","Lasalgaon-Vinchur",2016,0.072992700729927,1
"3208","bajri","Pandharpur",2015,0.0723065798987708,1
"3209","bajri","Achalpur",2014,0,0
"3210","bajri","Achalpur",2016,0,0
"3211","bajri","Ahmedpur",2014,0,0
"3212","bajri","Ausa",2014,0,0
"3213","bajri","Barshi-Vairag",2015,0,0
"3214","bajri","Barshi-Vairag",2016,0,0
"3215","bajri","Bhokar",2015,0,0
"3216","bajri","Bhusaval",2014,0,0
"3217","bajri","Bori",2016,0,0
"3218","bajri","Chakur",2016,0,0
"3219","bajri","Digras",2016,0,0
"3220","bajri","Jintur",2014,0,0
"3221","bajri","Jintur",2015,0,0
"3222","bajri","Jintur",2016,0,0
"3223","bajri","Jintur-Bori",2014,0,0
"3224","bajri","Jintur-Bori",2015,0,0
"3225","bajri","Jintur-Bori",2016,0,0
"3226","bajri","Kurdwadi",2014,0,0
"3227","bajri","Lohara",2015,0,0
"3228","bajri","Mantha",2014,0,0
"3229","bajri","Mukhed",2015,0,0
"3230","bajri","Navapur",2016,0,0
"3231","bajri","Pandharpur",2014,0,0
"3232","bajri","Shrirampur-Belapur",2015,0,0
"3233","bajri","Sonpeth",2014,0,0
"3234","bajri","Tuljapur",2014,0,0
"3235","bajri","Tuljapur",2015,0,0
"3236","bajri","Washim",2016,0,0
"3237","cotton","Aheri",2014,0,0
"3238","cotton","Aheri",2016,0,0
"3239","cotton","Anajngaon Surji",2014,0,0
"3240","cotton","Anajngaon Surji",2015,0,0
"3241","cotton","Bhusaval",2014,0,0
"3242","cotton","Chandrapur",2014,0,0
"3243","cotton","Jalgaon",2014,0,0
"3244","cotton","Kalamnuri",2015,0,0
"3245","cotton","Kalamnuri",2016,0,0
"3246","cotton","Mangrulpeer",2016,0,0
"3247","cotton","Nanded",2014,0,0
"3248","cotton","Navapur",2014,0,0
"3249","cotton","Shahada",2014,0,0
"3250","cotton","Shrigonda",2015,0,0
"3251","cotton","Shrigonda-Ghogargaon",2015,0,0
"3252","cotton","Sironcha",2016,0,0
"3253","grnut kernels","Kalamb (Os)",2015,0,0
"3254","grnut kernels","Umarga",2015,0,0
"3255","maize","Aheri",2014,0,0
"3256","maize","Aheri",2016,0,0
"3257","maize","Akkolkot",2014,0,0
"3258","maize","Ashti (Jalna)",2015,0,0
"3259","maize","Balapur",2015,0,0
"3260","maize","Beed",2014,0,0
"3261","maize","Bhokar",2015,0,0
"3262","maize","Bodwad-Varangaon",2016,0,0
"3263","maize","Kada (Ashti)",2014,0,0
"3264","maize","Kada (Ashti)",2016,0,0
"3265","maize","Kille Dharur",2014,0,0
"3266","maize","Loha",2015,0,0
"3267","maize","Lohara",2016,0,0
"3268","maize","Murum",2014,0,0
"3269","maize","Murum",2016,0,0
"3270","maize","Nanded",2015,0,0
"3271","maize","Newasa",2014,0,0
"3272","maize","Osmanabad",2015,0,0
"3273","maize","Osmanabad",2016,0,0
"3274","maize","Paithan",2015,0,0
"3275","maize","Parli-Vaijnath",2014,0,0
"3276","maize","Parli-Vaijnath",2016,0,0
"3277","maize","Pusad",2016,0,0
"3278","maize","Rahuri",2015,0,0
"3279","maize","Sangamner",2014,0,0
"3280","maize","Shevgaon",2014,0,0
"3281","maize","Shevgaon-Bodhegaon",2016,0,0
"3282","maize","Solapur",2014,0,0
"3283","maize","Solapur",2015,0,0
"3284","maize","Sonpeth",2015,0,0
"3285","maize","Sonpeth",2016,0,0
"3286","maize","Varud",2015,0,0
"3287","mustard","Ahmednagar",2015,0,0
"3288","mustard","Ahmednagar",2016,0,0
"3289","mustard","Ahmedpur",2015,0,0
"3290","mustard","Ahmedpur",2016,0,0
"3291","mustard","Akola",2016,0,0
"3292","mustard","Barshi",2014,0,0
"3293","mustard","Barshi",2015,0,0
"3294","mustard","Devala",2016,0,0
"3295","mustard","Indapur",2016,0,0
"3296","mustard","Indapur-Bhigwan",2015,0,0
"3297","mustard","Indapur-Bhigwan",2016,0,0
"3298","mustard","Jalna",2014,0,0
"3299","mustard","Jalna",2016,0,0
"3300","mustard","Jintur",2014,0,0
"3301","mustard","Jintur",2015,0,0
"3302","mustard","Kalamnuri",2015,0,0
"3303","mustard","Kurdwadi",2015,0,0
"3304","mustard","Latur",2016,0,0
"3305","mustard","Mantha",2014,0,0
"3306","mustard","Mantha",2016,0,0
"3307","mustard","Nanded",2016,0,0
"3308","mustard","Purna",2015,0,0
"3309","mustard","Purna",2016,0,0
"3310","mustard","Ramtek",2015,0,0
"3311","mustard","Ramtek",2016,0,0
"3312","mustard","Sangamner",2016,0,0
"3313","mustard","Shrirampur",2016,0,0
"3314","mustard","Sinner",2016,0,0
"3315","mustard","Sonpeth",2014,0,0
"3316","mustard","Umared",2014,0,0
"3317","mustard","Vaijapur",2014,0,0
"3318","mustard","Vaijapur",2015,0,0
"3319","mustard","Vaijapur",2016,0,0
"3320","mustard","Varud-Rajura Bazar",2016,0,0
"3321","nigerseed","Ahmedpur",2014,0,0
"3322","nigerseed","Ahmedpur",2015,0,0
"3323","nigerseed","Ahmedpur",2016,0,0
"3324","nigerseed","Ausa",2014,0,0
"3325","nigerseed","Kalamb (Os)",2015,0,0
"3326","nigerseed","Kej",2015,0,0
"3327","paddyunhusked","Ahmedpur",2014,0,0
"3328","paddyunhusked","Akkolkot",2015,0,0
"3329","paddyunhusked","Akkolkot",2016,0,0
"3330","paddyunhusked","Barshi-Vairag",2014,0,0
"3331","paddyunhusked","Barshi-Vairag",2015,0,0
"3332","paddyunhusked","Barshi-Vairag",2016,0,0
"3333","paddyunhusked","Bhandara",2016,0,0
"3334","paddyunhusked","Kalamb (Os)",2016,0,0
"3335","pigeon pea tur","Aheri",2014,0,0
"3336","pigeon pea tur","Akluj",2016,0,0
"3337","pigeon pea tur","Aurangabad",2014,0,0
"3338","pigeon pea tur","Bhandara",2014,0,0
"3339","pigeon pea tur","Bhusaval",2015,0,0
"3340","pigeon pea tur","Bori Arab",2015,0,0
"3341","pigeon pea tur","Devala",2014,0,0
"3342","pigeon pea tur","Indapur (Nimgaon Ketki)",2016,0,0
"3343","pigeon pea tur","Jawala-Bajar",2014,0,0
"3344","pigeon pea tur","Kalamnuri",2015,0,0
"3345","pigeon pea tur","Kalmeshwar",2014,0,0
"3346","pigeon pea tur","Lasalgaon",2014,0,0
"3347","pigeon pea tur","Mangalwedha",2014,0,0
"3348","pigeon pea tur","Naigaon",2014,0,0
"3349","pigeon pea tur","Nandurbar",2014,0,0
"3350","pigeon pea tur","Pandharkawada",2014,0,0
"3351","pigeon pea tur","Pandharpur",2015,0,0
"3352","pigeon pea tur","Pandharpur",2016,0,0
"3353","pigeon pea tur","Pulgaon",2014,0,0
"3354","pigeon pea tur","Purna",2014,0,0
"3355","pigeon pea tur","Rahata",2014,0,0
"3356","pigeon pea tur","Rahata",2016,0,0
"3357","pigeon pea tur","Rahuri",2015,0,0
"3358","pigeon pea tur","Sangamner",2015,0,0
"3359","pigeon pea tur","Sangamner",2016,0,0
"3360","pigeon pea tur","Satana",2014,0,0
"3361","pigeon pea tur","Shahada",2014,0,0
"3362","pigeon pea tur","Shevgaon-Bodhegaon",2014,0,0
"3363","pigeon pea tur","Shirpur",2014,0,0
"3364","pigeon pea tur","Vaijapur",2014,0,0
"3365","pigeon pea tur","Yeola",2014,0,0
"3366","ricepaddyhus","Aheri",2014,0,0
"3367","ricepaddyhus","Aheri",2016,0,0
"3368","ricepaddyhus","Ahmedpur",2015,0,0
"3369","ricepaddyhus","Barshi",2014,0,0
"3370","ricepaddyhus","Bhokar",2015,0,0
"3371","ricepaddyhus","Devala",2014,0,0
"3372","ricepaddyhus","Devala",2015,0,0
"3373","ricepaddyhus","Digras",2016,0,0
"3374","ricepaddyhus","Ghoti",2014,0,0
"3375","ricepaddyhus","Indapur (Nimgaon Ketki)",2016,0,0
"3376","ricepaddyhus","Lakhandur",2016,0,0
"3377","ricepaddyhus","Lasalgaon",2014,0,0
"3378","ricepaddyhus","Nandurbar",2014,0,0
"3379","ricepaddyhus","Navapur",2015,0,0
"3380","ricepaddyhus","Navapur",2016,0,0
"3381","ricepaddyhus","Pusad",2016,0,0
"3382","ricepaddyhus","Ramtek",2014,0,0
"3383","ricepaddyhus","Sangamner",2016,0,0
"3384","ricepaddyhus","Satana",2014,0,0
"3385","ricepaddyhus","Shrirampur",2014,0,0
"3386","ricepaddyhus","Shrirampur",2015,0,0
"3387","ricepaddyhus","Umarga",2016,0,0
"3388","safflower","Baramati",2015,0,0
"3389","safflower","Baramati",2016,0,0
"3390","safflower","Barshi",2015,0,0
"3391","safflower","Barshi-Vairag",2014,0,0
"3392","safflower","Barshi-Vairag",2015,0,0
"3393","safflower","Barshi-Vairag",2016,0,0
"3394","safflower","Bori",2016,0,0
"3395","safflower","Daryapur",2015,0,0
"3396","safflower","Daryapur",2016,0,0
"3397","safflower","Devani",2015,0,0
"3398","safflower","Devani",2016,0,0
"3399","safflower","Indapur",2016,0,0
"3400","safflower","Indapur-Bhigwan",2014,0,0
"3401","safflower","Indapur-Bhigwan",2015,0,0
"3402","safflower","Indapur-Bhigwan",2016,0,0
"3403","safflower","Jalna",2014,0,0
"3404","safflower","Jintur",2014,0,0
"3405","safflower","Jintur-Bori",2014,0,0
"3406","safflower","Jintur-Bori",2016,0,0
"3407","safflower","Kada",2015,0,0
"3408","safflower","Lasur Station",2016,0,0
"3409","safflower","Latur-Murud",2015,0,0
"3410","safflower","Loha",2014,0,0
"3411","safflower","Lohara",2015,0,0
"3412","safflower","Majalgaon",2015,0,0
"3413","safflower","Mangrulpeer",2015,0,0
"3414","safflower","Manwat",2016,0,0
"3415","safflower","Murum",2014,0,0
"3416","safflower","Naigaon",2016,0,0
"3417","safflower","Nilanga",2015,0,0
"3418","safflower","Osmanabad",2016,0,0
"3419","safflower","Parli-Vaijnath",2014,0,0
"3420","safflower","Parli-Vaijnath",2015,0,0
"3421","safflower","Purna",2015,0,0
"3422","safflower","Purna",2016,0,0
"3423","safflower","Rahuri-Vambori",2014,0,0
"3424","safflower","Rahuri-Vambori",2015,0,0
"3425","safflower","Sailu",2015,0,0
"3426","safflower","Shegaon",2015,0,0
"3427","safflower","Shegaon",2016,0,0
"3428","safflower","Shirur",2015,0,0
"3429","safflower","Shirur",2016,0,0
"3430","safflower","Shrirampur",2015,0,0
"3431","safflower","Sillod-Bharadi",2015,0,0
"3432","safflower","Sillod-Bharadi",2016,0,0
"3433","safflower","Sinner",2014,0,0
"3434","safflower","Sinner",2016,0,0
"3435","safflower","Tuljapur",2015,0,0
"3436","safflower","Vaijapur",2014,0,0
"3437","safflower","Vaijapur",2015,0,0
"3438","sesamum","Akkolkot",2016,0,0
"3439","sesamum","Ambejogai",2016,0,0
"3440","sesamum","Anajngaon Surji",2014,0,0
"3441","sesamum","Ashti (Jalna)",2015,0,0
"3442","sesamum","Balapur",2016,0,0
"3443","sesamum","Barshi",2015,0,0
"3444","sesamum","Barshi",2016,0,0
"3445","sesamum","Basmat",2015,0,0
"3446","sesamum","Beed",2016,0,0
"3447","sesamum","Daryapur",2015,0,0
"3448","sesamum","Daryapur",2016,0,0
"3449","sesamum","Dondaicha-Sindkheda",2015,0,0
"3450","sesamum","Dondaicha-Sindkheda",2016,0,0
"3451","sesamum","Gevrai",2016,0,0
"3452","sesamum","Hinganghat",2015,0,0
"3453","sesamum","Hinganghat",2016,0,0
"3454","sesamum","Hingoli",2015,0,0
"3455","sesamum","Indapur",2015,0,0
"3456","sesamum","Indapur-Bhigwan",2014,0,0
"3457","sesamum","Jalgaon Jamod-Aasalgaon",2014,0,0
"3458","sesamum","Jalkot",2015,0,0
"3459","sesamum","Jalkot",2016,0,0
"3460","sesamum","Jalna",2014,0,0
"3461","sesamum","Jalna",2016,0,0
"3462","sesamum","Jintur-Bori",2015,0,0
"3463","sesamum","Kada",2015,0,0
"3464","sesamum","Murum",2015,0,0
"3465","sesamum","Naigaon",2016,0,0
"3466","sesamum","Nanded",2016,0,0
"3467","sesamum","Nandurbar",2015,0,0
"3468","sesamum","Osmanabad",2014,0,0
"3469","sesamum","Sakri",2015,0,0
"3470","sesamum","Shegaon",2016,0,0
"3471","sesamum","Shrirampur",2015,0,0
"3472","sesamum","Sonpeth",2014,0,0
"3473","sesamum","Umared",2016,0,0
"3474","sesamum","Vaijapur",2015,0,0
"3475","sesamum","Vaijapur",2016,0,0
"3476","sesamum","Wardha",2016,0,0
"3477","sesamum","Yeotmal",2016,0,0
"3478","sorgumjawar","Aheri",2016,0,0
"3479","sorgumjawar","Basmat",2014,0,0
"3480","sorgumjawar","Basmat",2015,0,0
"3481","sorgumjawar","Chandur Rly.",2014,0,0
"3482","sorgumjawar","Chandur Rly.",2015,0,0
"3483","sorgumjawar","Devani",2016,0,0
"3484","sorgumjawar","Hinganghat",2015,0,0
"3485","sorgumjawar","Hinganghat",2016,0,0
"3486","sorgumjawar","Hingoli",2016,0,0
"3487","sorgumjawar","Jamner",2015,0,0
"3488","sorgumjawar","Kalamnuri",2015,0,0
"3489","sorgumjawar","Kalamnuri",2016,0,0
"3490","sorgumjawar","Kalmeshwar",2015,0,0
"3491","sorgumjawar","Kalvan",2016,0,0
"3492","sorgumjawar","Kundalwadi",2016,0,0
"3493","sorgumjawar","Nampur",2016,0,0
"3494","sorgumjawar","Newasa",2014,0,0
"3495","sorgumjawar","Palam",2015,0,0
"3496","sorgumjawar","Pandharkawada",2015,0,0
"3497","sorgumjawar","Pandharkawada",2016,0,0
"3498","sorgumjawar","Parbhani",2014,0,0
"3499","sorgumjawar","Sakri",2014,0,0
"3500","sorgumjawar","Satana",2016,0,0
"3501","sorgumjawar","Sengaon",2016,0,0
"3502","sorgumjawar","Tadkalas",2016,0,0
"3503","sorgumjawar","Talegaon Dabhade",2016,0,0
"3504","sorgumjawar","Varud",2014,0,0
"3505","sorgumjawar","Varud",2015,0,0
"3506","sorgumjawar","Wardha",2014,0,0
"3507","sorgumjawar","Yeola",2015,0,0
"3508","sorgumjawar","Yeotmal",2014,0,0
"3509","sorgumjawar","Yeotmal",2016,0,0
"3510","sorgumjawar","Zarijamini",2016,0,0
"3511","split black gram","Pusad",2015,0,0
"3512","sunflower","Achalpur",2014,0,0
"3513","sunflower","Ambejogai",2016,0,0
"3514","sunflower","Balapur",2016,0,0
"3515","sunflower","Barshi-Vairag",2015,0,0
"3516","sunflower","Bhokar",2014,0,0
"3517","sunflower","Bhokar",2016,0,0
"3518","sunflower","Daryapur",2015,0,0
"3519","sunflower","Devala",2015,0,0
"3520","sunflower","Dondaicha-Sindkheda",2016,0,0
"3521","sunflower","Gevrai",2014,0,0
"3522","sunflower","Indapur (Nimgaon Ketki)",2016,0,0
"3523","sunflower","Jalna",2014,0,0
"3524","sunflower","Jalna",2016,0,0
"3525","sunflower","Kalvan",2014,0,0
"3526","sunflower","Kalvan",2016,0,0
"3527","sunflower","Kej",2016,0,0
"3528","sunflower","Kurdwadi",2015,0,0
"3529","sunflower","Lasalgaon-Niphad",2016,0,0
"3530","sunflower","Latur-Murud",2016,0,0
"3531","sunflower","Malegaon",2014,0,0
"3532","sunflower","Malegaon",2015,0,0
"3533","sunflower","Murum",2015,0,0
"3534","sunflower","Murum",2016,0,0
"3535","sunflower","Osmanabad",2016,0,0
"3536","sunflower","Pusad",2016,0,0
"3537","sunflower","Sakri",2014,0,0
"3538","sunflower","Satana",2014,0,0
"3539","sunflower","Shahada",2015,0,0
"3540","sunflower","Shirur",2016,0,0
"3541","sunflower","Sillod-Bharadi",2016,0,0
"3542","sunflower","Sinner",2014,0,0
"3543","sunflower","Sinner",2016,0,0
"3544","sunflower","Solapur",2015,0,0
"3545","sunflower","Vaijapur",2015,0,0
"3546","sunflower","Vaijapur",2016,0,0
"3547","wheathusked","Ambejogai",2016,0,0
"3548","wheathusked","Basmat",2014,0,0
"3549","wheathusked","Jalgaon-Masawat",2016,0,0
"3550","wheathusked","Jalkot",2016,0,0
"3551","wheathusked","Jalna-Badnapur",2015,0,0
"3552","wheathusked","Jintur-Bori",2016,0,0
"3553","wheathusked","Kalamnuri",2014,0,0
"3554","wheathusked","Kalamnuri",2015,0,0
"3555","wheathusked","Kalmeshwar",2014,0,0
"3556","wheathusked","Lakhandur",2016,0,0
"3557","wheathusked","Mandhal",2014,0,0
"3558","wheathusked","Manwat",2016,0,0
"3559","wheathusked","Murum",2016,0,0
"3560","wheathusked","Naigaon",2014,0,0
"3561","wheathusked","Naigaon",2015,0,0
"3562","wheathusked","Naigaon",2016,0,0
"3563","wheathusked","Palam",2016,0,0
"3564","wheathusked","Pandharkawada",2015,0,0
"3565","wheathusked","Samudrapur",2016,0,0
"3566","wheathusked","Tadkalas",2016,0,0
"3567","wheathusked","Tuljapur",2014,0,0
"3568","wheathusked","Tuljapur",2016,0,0
"3569","wheathusked","Vani",2014,0,0
"3570","wheathusked","Zarijamini",2015,0,0
"3571","wheatunhusked","Ausa",2014,0,0
"3572","wheatunhusked","Barshi",2015,0,0
"3573","wheatunhusked","Barshi",2016,0,0
"3574","wheatunhusked","Barshi-Vairag",2016,0,0
"3575","wheatunhusked","Indapur",2015,0,0
"3576","wheatunhusked","Indapur",2016,0,0
"3577","wheatunhusked","Indapur-Bhigwan",2014,0,0
"3578","wheatunhusked","Indapur-Bhigwan",2015,0,0
"3579","wheatunhusked","Indapur-Bhigwan",2016,0,0
"3580","wheatunhusked","Kurdwadi",2014,0,0
"3581","wheatunhusked","Mohol",2016,0,0
"3582","wheatunhusked","Murum",2016,0,0
"3583","wheatunhusked","Solapur",2014,0,0
"3584","wheatunhusked","Tuljapur",2014,0,0
"3585","wheatunhusked","Tuljapur",2015,0,0
"3586","wheatunhusked","Tuljapur",2016,0,0
"3587","pigeon pea tur","Ramtek",2014,-0.48780487804878,-20
"3588","wheathusked","Palam",2015,-1.83684494867639,-34
"3589","wheathusked","Ramtek",2014,-5.11204481792717,-73
